timestamp,name,batch_size,latent_dim,learning_rate,lambda_coord,lambda_desc,lambda_collapse,beta,recon_loss,kl,scaled_kl,total_loss,avg_weighted_f1,avg_euclid_dist,scaled_coord,scaled_desc,scaled_collapse,epochs_run,pca_sil,umap_sil,pairwise_mean,pairwise_std,k_used
2025-02-16 16:58:11,attention_desc_query_bs64_ld16_adam_lr0.0005_wd0.001_be0.7_co2.0_de0.5_cl0.5_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",2.0,0.5,0.5,0.7,1.1740436553955078,1.519918441772461e-06,1.0639429092407223e-06,1.1740447193384171,0.342077225446701,"[0.6940240065256754, 0.720660408337911, 0.7408985495567322, 0.7454279197586907, 0.7485979596773783, 0.7558938331074185, 0.7548773752318488, 0.7619002196523879, 0.76350513431761, 0.761417978339725, 0.7665300832854377, 0.7695498532719083, 0.7701700263553195, 0.7723369863298204, 0.7751330137252808, 0.7831487589412265, 0.7777007818222046, 0.7819495929612054, 0.783357666598426, 0.7949527303377787, 0.8006271984842088, 0.8001331554518806, 0.7994316220283508, 0.8149616188473172, 0.8113138808144463, 0.811464958720737, 0.8124993244806925, 0.8135145372814603, 0.813629666964213, 0.8210621012581719, 0.8202317158381144, 0.8189711173375448, 0.8147956927617391, 0.8257165551185608, 0.8185908397038778, 0.8125976588990953, 0.8160869346724616, 0.8195746408568488, 0.8196419146325853, 0.8125331799189249, 0.8195518785052829, 0.8259055415789286, 0.8222198221418593, 0.8165318502320184, 0.8283970488442315, 0.8162087930573357, 0.8247446881400214, 0.824026472038693, 0.8162044882774353, 0.809520079029931]",0.4515331718656752,0.7225104769070944,0.0,50,0.3175400197505951,0.3927238881587982,5.49116849899292,1.0123963356018066,5
2025-02-16 18:16:35,attention_desc_query_bs64_ld16_adam_lr0.0005_wd0.001_be0.5_co4.0_de0.5_cl0.5_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",4.0,0.5,0.5,0.5,1.1827162239286635,1.7017126083374023e-05,8.508563041687012e-06,1.1827247324917052,0.270633727312088,"[0.7632965114381578, 0.7701708674430847, 0.7749822868241204, 0.7823627392450968, 0.7873710261450874, 0.7886819707022773, 0.7841868201891581, 0.7952361305554708, 0.7927159203423394, 0.7946561177571615, 0.7970250447591146, 0.7957304053836398, 0.7945394582218595, 0.7898167702886794, 0.7955293986532423, 0.7958396275838217, 0.7994609806272719, 0.8205462363031175, 0.818118241098192, 0.8189835548400879, 0.7734686268700494, 0.7825638651847839, 0.7841655082172818, 0.7844717303911845, 0.7930646803643968, 0.806064056025611, 0.7908566329214308, 0.7889428933461508, 0.8000366025500827, 0.7946456008487277, 0.8017762502034506, 0.7978131307495965, 0.797593335310618, 0.8018900089793735, 0.8089084625244141, 0.8017854690551758, 0.8043815493583679, 0.8078763882319132, 0.8134128583802117, 0.8093758424123129, 0.813668966293335, 0.8076710171169705, 0.8112737933794657, 0.8174804515308804, 0.8104117115338644, 0.8166023360358344, 0.8153288231955634, 0.8069004681375291, 0.8144092957178751, 0.8156942990091112]",0.4677373501989577,0.7149787743886312,0.0,50,0.2978184521198272,0.375639408826828,5.553084850311279,1.043727993965149,5
2025-02-16 12:17:22,attention_bs64_ld16_adam_lr0.0005_wd0.001_be0.5_co4.0_de0.5_cl0.5_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",4.0,0.5,0.5,0.5,1.2216817405488756,5.930662155151367e-06,2.965331077575684e-06,1.2216847058799531,0.3390760719776153,"[0.7532822291056315, 0.7818531195322672, 0.7814595169491239, 0.7852639489703708, 0.7884592148992751, 0.7951315508948432, 0.7919393512937758, 0.7940128445625305, 0.7934353748957316, 0.795216613345676, 0.8009511232376099, 0.7999893294440376, 0.7975681159231398, 0.8010655575328403, 0.8025558988253275, 0.7989823089705573, 0.8186958233515421, 0.8160199986563789, 0.8028712206416659, 0.7992943657769097, 0.8039910991986593, 0.8073381450441148, 0.8087924453947279, 0.8074075977007548, 0.8109379278288947, 0.8025752239757113, 0.8184908032417297, 0.8132055799166361, 0.8135624263021681, 0.8150517476929559, 0.8201666871706644, 0.820628477467431, 0.8216782675849067, 0.8289156622356839, 0.8289439214600457, 0.8308095865779452, 0.8323731952243381, 0.8319617907206217, 0.8276860382821825, 0.8261969553099738, 0.8361428313785129, 0.8295449945661757, 0.8376964065763686, 0.8324931926197476, 0.83653148677614, 0.835606316725413, 0.8391712639066908, 0.8393272558848063, 0.8389783369170295, 0.8315019541316562]",0.5018730031119453,0.7198086380958557,0.0,50,0.2978184521198272,0.4012865126132965,5.553084850311279,1.043728232383728,5
2025-02-16 10:52:07,attention_bs64_ld16_adam_lr0.0005_wd0.001_be0.5_co2.0_de0.5_cl0.5_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",2.0,0.5,0.5,0.5,1.2448126077651978,3.7848949432373047e-06,1.8924474716186523e-06,1.2448145002126694,0.3387253284454345,"[0.7031955255402459, 0.7316345903608534, 0.7423380414644877, 0.7525047991010878, 0.7623956335915459, 0.7694320215119256, 0.7705652713775635, 0.7772799730300903, 0.7800306015544467, 0.7841100891431173, 0.7738914754655626, 0.7728219628334045, 0.7696307632658217, 0.7788537409570482, 0.7777501742045084, 0.7817960050370958, 0.7794950935575697, 0.7852895789676242, 0.7825357847743564, 0.7786281903584799, 0.7790680593914456, 0.7738421161969503, 0.7803054451942444, 0.7794004281361898, 0.7781988581021627, 0.7798721459176805, 0.7856228682729933, 0.7863467335700989, 0.7851132949193319, 0.7855147189564176, 0.7862579094039069, 0.7897023624844022, 0.7872726917266846, 0.7958230243788825, 0.7986344761318631, 0.7983666989538405, 0.7982496023178101, 0.7871627277798123, 0.79979583952162, 0.7972962127791511, 0.8090914090474447, 0.8041350775294833, 0.8034730156262716, 0.8069301843643188, 0.8030469616254171, 0.8095082110828824, 0.8032198084725274, 0.8083603382110596, 0.8150359988212585, 0.8152419990963407]",0.5230739414691925,0.7217386762301127,0.0,50,0.3162244856357574,0.3658618628978729,5.597981452941895,1.0517643690109253,5
2025-02-16 11:55:44,attention_bs64_ld16_adam_lr0.0005_wd0.001_be0.5_co4.0_de0.5_cl0.1_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",4.0,0.5,0.1,0.5,1.258385141690572,9.328126907348633e-06,4.664063453674316e-06,1.2583898057540257,0.3096762299537658,"[0.7787975933816698, 0.7723472913106283, 0.7813824150297377, 0.7827428645557828, 0.7818451192643907, 0.7826576232910156, 0.787328859170278, 0.7965717381901212, 0.7860844532648722, 0.7900124589602152, 0.787924779786004, 0.7728960911432902, 0.7690196434656779, 0.7769051988919576, 0.7680344647831387, 0.7734636465708414, 0.7511202957895067, 0.7641888989342583, 0.7552953627374437, 0.7680708699756198, 0.7678155899047852, 0.7691760063171387, 0.7730049888292948, 0.77285326189465, 0.7740605142381456, 0.7779196500778198, 0.7799300948778788, 0.7837077776590983, 0.7795042130682204, 0.7824739482667711, 0.7908076379034255, 0.7870779434839884, 0.7805014120207893, 0.7968004941940308, 0.7944246530532837, 0.7954830659760369, 0.7880901760525174, 0.7898372477955289, 0.7871410383118523, 0.79169852203793, 0.7882656388812594, 0.7967136104901632, 0.7971634864807129, 0.7941909631093343, 0.8100379904111227, 0.7961908313963149, 0.7960531844033135, 0.7846709224912856, 0.7987583676973978, 0.797497828801473]",0.5565740962823232,0.7018109361330668,0.0,50,0.3239656984806061,0.3906177878379822,5.583067893981934,1.0139355659484863,5
2025-02-16 18:02:09,attention_desc_query_bs64_ld16_adam_lr0.0005_wd0.001_be0.7_co4.0_de0.5_cl0.1_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",4.0,0.5,0.1,0.7,1.260013712777032,2.8312206268310547e-06,1.9818544387817383e-06,1.260015694631471,0.3633852303028106,"[0.7859878871175978, 0.7948456141683791, 0.8012678689426846, 0.8050514062245687, 0.8063192566235861, 0.8093429207801819, 0.8067825436592102, 0.8112364610036215, 0.8128590914938185, 0.8175479239887662, 0.8195968866348267, 0.8185496992535062, 0.8253220121065775, 0.8165888653861152, 0.8152851462364197, 0.8126293023427328, 0.8128944171799554, 0.7860875924428304, 0.8010208143128289, 0.8046866721577115, 0.8038847313986884, 0.7974319722917345, 0.8041798207494948, 0.7967932820320129, 0.8050217893388536, 0.8014306161138747, 0.805312090449863, 0.8118891914685568, 0.8017391562461853, 0.8037016325526767, 0.8061573704083761, 0.7869745228025649, 0.7926265133751763, 0.7813512418005202, 0.7872019542588128, 0.7935914066102769, 0.8069828020201789, 0.7950155735015869, 0.7963394125302633, 0.799932857354482, 0.7998929818471273, 0.8090811967849731, 0.8082340823279487, 0.8030813799964057, 0.8169598049587674, 0.8061858283148872, 0.8055574231677585, 0.8077325489785936, 0.8017280830277337, 0.8139341937171088]",0.5323165323999193,0.7276970744132996,0.0,50,0.3061128258705139,0.3941127061843872,5.546228885650635,1.0098589658737185,5
2025-02-16 18:09:24,attention_desc_query_bs64_ld16_adam_lr0.0005_wd0.001_be0.3_co4.0_de0.5_cl0.5_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",4.0,0.5,0.5,0.3,1.291291316350301,7.0035457611083984e-06,2.1010637283325195e-06,1.2912934174140294,0.3052361011505127,"[0.7343671653005812, 0.7608195675743951, 0.7673512564765083, 0.7760522100660536, 0.7728693352805244, 0.7779773275057474, 0.7792564895417955, 0.7845216459698148, 0.7837086783515083, 0.7865946955151029, 0.7895183629459805, 0.785228411356608, 0.7907595104641385, 0.786653565035926, 0.7888091736369662, 0.7945031854841444, 0.7871929274664985, 0.7916853891478645, 0.7883688542577956, 0.7886001666386923, 0.7870679696400961, 0.7932341032558017, 0.7965038418769836, 0.7915145489904616, 0.7971845600340102, 0.7977833350499471, 0.8028634323014153, 0.8049198918872409, 0.8023984895812141, 0.8025673826535543, 0.8050571547614204, 0.8107853134473165, 0.8128195405006409, 0.8169955213864645, 0.8108502957555983, 0.8174049920505948, 0.815228091345893, 0.818446417649587, 0.8156421449449327, 0.8169219427638583, 0.8183226452933418, 0.7972122298346626, 0.7951379087236192, 0.7909507552782694, 0.8001442750295004, 0.7932660314771864, 0.7955621083577474, 0.8046828508377075, 0.8068257570266724, 0.8070351084073385]",0.5606820848253038,0.7306091056929694,0.0,50,0.3035920262336731,0.3701432049274444,5.49761962890625,1.0224106311798096,5
2025-02-16 11:48:30,attention_bs64_ld16_adam_lr0.0005_wd0.001_be0.3_co4.0_de0.5_cl0.1_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",4.0,0.5,0.1,0.3,1.3124499983257718,5.692243576049805e-06,1.7076730728149411e-06,1.3124517059988443,0.3433079719543457,"[0.7234659526083205, 0.7431214849154154, 0.750554985470242, 0.7563645177417331, 0.7589140931765238, 0.7601165705256991, 0.7620423436164856, 0.764586693710751, 0.7681109772788154, 0.7725090252028571, 0.7739474309815301, 0.7673415342966715, 0.7742511630058289, 0.7698586450682746, 0.7758345670170255, 0.7772805955674913, 0.7720402280489603, 0.7761187023586698, 0.7728594342867533, 0.7819473743438721, 0.7823842167854309, 0.7829587592018975, 0.7930302619934082, 0.7892775469356113, 0.7916170557339987, 0.7886029813024733, 0.795742948849996, 0.8069744639926486, 0.7909771866268582, 0.7998423112763299, 0.8009074992603726, 0.8057685759332445, 0.8007038964165581, 0.8050745593176948, 0.8133889767858717, 0.8116514881451925, 0.8096906012958951, 0.8109033041530185, 0.8120566142929925, 0.8086090286572775, 0.8088367581367493, 0.8078390293651156, 0.8118880987167358, 0.8153159552150302, 0.8129500415590074, 0.8075744377242194, 0.8085083961486816, 0.8013952838049995, 0.8082245257165697, 0.8151909046702914]",0.6103523042466905,0.7020975550015768,0.0,50,0.3281095325946808,0.3917921781539917,5.602539539337158,1.0359586477279663,5
2025-02-16 19:14:43,attention_desc_query_bs64_ld16_adam_lr0.0005_wd0.001_be0.3_co6.0_de0.5_cl0.1_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",6.0,0.5,0.1,0.3,1.31875921620263,9.804964065551758e-06,2.9414892196655274e-06,1.3187621576918498,0.3343027532100677,"[0.7671030826038785, 0.7699618074629042, 0.7790536416901482, 0.7891755170292325, 0.7919417553477817, 0.7940167586008707, 0.7913168006473117, 0.7934702369901869, 0.7894948456022475, 0.7960022886594137, 0.7916140688790215, 0.779716518190172, 0.7951183517773946, 0.7939569486512078, 0.7972524563471476, 0.7856089340315925, 0.7905275424321493, 0.7931571933958266, 0.7960377799140083, 0.8007723953988817, 0.8009648786650764, 0.7995394203397963, 0.8105965322918363, 0.8072379032770792, 0.8109564979871114, 0.8075530661476983, 0.8150064945220947, 0.8097042044003805, 0.811439123418596, 0.8236246241463555, 0.8126341303189596, 0.8132620652516683, 0.809742980533176, 0.8202302323447334, 0.8199715614318848, 0.815229250325097, 0.8282010952631632, 0.8217960264947679, 0.8267826835314432, 0.8300741646024916, 0.8262806667221917, 0.8232665393087599, 0.8238688906033834, 0.8293913006782532, 0.8304745886060927, 0.8166862196392484, 0.815811468495263, 0.8207491768731011, 0.831958982679579, 0.8177941176626418]",0.59286986456977,0.7258892390463088,0.0,50,0.2980005145072937,0.3783480823040008,5.543293952941895,1.027815818786621,5
2025-02-16 16:51:15,attention_desc_query_bs64_ld16_adam_lr0.0005_wd0.001_be0.5_co2.0_de0.5_cl0.5_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",2.0,0.5,0.5,0.5,1.3194013569090102,3.1888484954833984e-06,1.5944242477416992e-06,1.319402951333258,0.2811505794525146,"[0.7018420696258545, 0.7277956273820665, 0.7384336590766907, 0.7502711084153917, 0.7603109015358819, 0.7679376006126404, 0.7693397866355048, 0.7742700974146525, 0.7777589824464586, 0.7862539026472304, 0.7813119557168748, 0.7794860336515639, 0.7692611349953545, 0.7753269010119967, 0.7754585080676608, 0.7793746723069085, 0.7770032948917813, 0.7798991534445021, 0.773662699593438, 0.7770722574657865, 0.7802882923020257, 0.7783055239253573, 0.7771067950460646, 0.7748469710350037, 0.7718576722674899, 0.7812981208165487, 0.7878063056204054, 0.794236977895101, 0.7936369975407919, 0.7968396809366014, 0.7985275387763977, 0.799685001373291, 0.7977200680308871, 0.7988600730895996, 0.7983904547161527, 0.7992814183235168, 0.8001725408766005, 0.7908463676770529, 0.8032385441992018, 0.7970525423685709, 0.8026538226339552, 0.8038665453592936, 0.8026293714841207, 0.8047132359610664, 0.8003791438208686, 0.8079684972763062, 0.8041732708613077, 0.804213199350569, 0.8138505948914422, 0.8072532547844781]",0.5832822124163309,0.7361190186606513,0.0,50,0.316224455833435,0.3744950294494629,5.597981452941895,1.0517640113830566,5
2025-02-16 18:24:09,attention_desc_query_bs64_ld16_adam_lr0.0005_wd0.001_be0.7_co4.0_de0.5_cl0.5_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",4.0,0.5,0.5,0.7,1.3658929798338149,4.649162292480469e-06,3.254413604736328e-06,1.3658962342474197,0.3555327355861664,"[0.7312099072668288, 0.7667888866530524, 0.7689953115251329, 0.7732196847597758, 0.773600180943807, 0.7845376796192594, 0.7819879651069641, 0.7777087357309129, 0.7795483668645223, 0.783479630947113, 0.784008178446028, 0.7861037651697794, 0.7868789633115133, 0.7839992178810967, 0.8016309473249648, 0.7957131995095147, 0.7994341055552164, 0.8043761120902168, 0.8042077554596795, 0.8083492318789164, 0.8075320786899991, 0.8180624908871121, 0.8111640678511726, 0.8202146490414938, 0.8169967929522196, 0.820432080162896, 0.8240862554974027, 0.8230805728170607, 0.8225340578291152, 0.8333642217848036, 0.8335562745730082, 0.8235431975788541, 0.8308997882737054, 0.8315655920240614, 0.8273036811086867, 0.833751466539171, 0.8280034793747796, 0.8323033120897081, 0.8331064250734117, 0.8053822384940253, 0.8083534174495273, 0.8038975132836236, 0.7990582386652628, 0.8050732281472948, 0.8007053467962477, 0.8001962635252211, 0.8041267924838595, 0.8083901935153537, 0.7926982442537943, 0.7783220873938667]",0.6191682385073768,0.7467246254285177,0.0,50,0.3034460842609405,0.4055159389972687,5.520719528198242,1.007506251335144,5
2025-02-16 12:24:45,attention_bs64_ld16_adam_lr0.0005_wd0.001_be0.7_co4.0_de0.5_cl0.5_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",4.0,0.5,0.5,0.7,1.3810557789272733,7.68899917602539e-06,5.382299423217773e-06,1.3810611612266963,0.3132977187633514,"[0.7216171357366774, 0.7613163060612149, 0.7676753534211053, 0.7732071214252048, 0.7759988175498115, 0.779981811841329, 0.783007906542884, 0.7874796655442979, 0.7886178096135458, 0.7902233733071221, 0.7953655322392782, 0.7885213759210374, 0.7985836995972527, 0.7888575196266174, 0.8014919691615634, 0.8034033179283142, 0.8049802515241835, 0.8099425435066223, 0.8056393067042033, 0.8095996975898743, 0.8098192678557502, 0.8150550060802035, 0.8098589115672641, 0.8208025097846985, 0.8205013540056016, 0.8198880619472928, 0.8112567464510599, 0.8205461965666877, 0.8183211949136522, 0.8252218895488315, 0.825149675210317, 0.8206945525275336, 0.8218798372480605, 0.8249780668152703, 0.8252272870805528, 0.8233054611417983, 0.8176124956872728, 0.8070314327875773, 0.8218661745389303, 0.8235846757888794, 0.8236414392789205, 0.8196591668658786, 0.8298660781648424, 0.8245778613620334, 0.8092947403589884, 0.8054219020737542, 0.8064503868420919, 0.7934348318311903, 0.8037300242318047, 0.8020277950498793]",0.6343719429439969,0.7466837035285102,0.0,50,0.303445965051651,0.4036847352981567,5.5207200050354,1.0075064897537231,5
2025-02-16 13:30:44,attention_bs64_ld16_adam_lr0.0005_wd0.001_be0.7_co6.0_de0.5_cl0.1_tr0.001,64,16,"[0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]",6.0,0.5,0.1,0.7,1.392708685663011,9.03010368347168e-06,6.321072578430176e-06,1.3927150067355898,0.2843258082866668,"[0.7736917204327054, 0.7942708995607164, 0.7955397698614333, 0.8004618485768636, 0.7980062166849772, 0.8047577804989285, 0.8010266688134935, 0.8101516895824008, 0.8113872077729967, 0.8065041634771559, 0.8115502463446723, 0.8125811550352309, 0.8146351244714525, 0.8189574744966295, 0.8302228649457296, 0.8245499531428019, 0.8306567205323113, 0.8349940843052335, 0.8418130874633789, 0.8376431862513224, 0.8284430371390449, 0.8357673486073812, 0.8414267169104682, 0.8339733481407166, 0.831097298198276, 0.8338371382819282, 0.8369332485728793, 0.8438410030470954, 0.8389182156986661, 0.8433983855777316, 0.8469638559553359, 0.8391063345803155, 0.8411245147387186, 0.8489224049780104, 0.8297864463594224, 0.8417512443330553, 0.851574268605974, 0.856691923406389, 0.8481900559531318, 0.8499321142832438, 0.8492193089591132, 0.8558205697271559, 0.845313118563758, 0.8251838750309415, 0.8649565908643935, 0.8623408145374722, 0.8606249226464165, 0.8678868214289347, 0.8681912554634942, 0.8560714589224921]",0.6738170915179782,0.7188914749357436,0.0,50,0.3000052273273468,0.3672157824039459,5.562798976898193,1.0189423561096191,5
